,Date,Region,pct_change
333,2012-11-30,Bothell,0.9230769230769154
334,2012-12-31,Bothell,0.304878048780477
335,2013-01-31,Bothell,6.686930091185417
336,2013-02-28,Bothell,3.9886039886039892
337,2013-03-31,Bothell,1.9178082191780854
338,2013-04-30,Bothell,2.6881720430107503
339,2013-05-31,Bothell,-1.832460732984298
340,2013-06-30,Bothell,6.933333333333325
341,2013-07-31,Bothell,-5.2369077306733125
342,2013-08-31,Bothell,-0.5263157894736858
343,2013-09-30,Bothell,-7.936507936507942
344,2013-10-31,Bothell,8.908045977011492
345,2013-11-30,Bothell,4.221635883905006
346,2013-12-31,Bothell,-2.784810126582282
347,2014-01-31,Bothell,12.5
348,2014-02-28,Bothell,-3.240740740740744
349,2014-03-31,Bothell,0.9569377990430672
350,2014-04-30,Bothell,-0.4739336492891044
351,2014-05-31,Bothell,4.52380952380953
352,2014-06-30,Bothell,-9.56719817767654
353,2014-07-31,Bothell,10.579345088161208
354,2014-08-31,Bothell,-3.1890660592255093
355,2014-09-30,Bothell,1.17647058823529
356,2014-10-31,Bothell,5.581395348837215
357,2014-11-30,Bothell,-0.8810572687224627
358,2014-12-31,Bothell,4.444444444444451
359,2015-01-31,Bothell,-5.319148936170215
360,2015-02-28,Bothell,2.4719101123595433
361,2015-03-31,Bothell,-0.43859649122807154
362,2015-04-30,Bothell,-0.4405286343612369
363,2015-05-31,Bothell,0.8849557522123908
364,2015-06-30,Bothell,-1.7543859649122862
365,2015-07-31,Bothell,0.6696428571428603
366,2015-08-31,Bothell,-0.22172949002217113
367,2015-09-30,Bothell,0.0
368,2015-10-31,Bothell,4.222222222222216
369,2015-11-30,Bothell,4.477611940298498
370,2015-12-31,Bothell,-3.0612244897959218
371,2016-01-31,Bothell,5.263157894736836
372,2016-02-29,Bothell,-1.4000000000000012
373,2016-03-31,Bothell,-2.6369168356997985
374,2016-04-30,Bothell,3.750000000000009
375,2016-05-31,Bothell,-1.6064257028112428
376,2016-06-30,Bothell,3.469387755102038
377,2016-07-31,Bothell,2.564102564102555
378,2016-08-31,Bothell,-4.038461538461535
379,2016-09-30,Bothell,2.4048096192384794
380,2016-10-31,Bothell,7.8277886497064575
381,2016-11-30,Bothell,-1.0889292196007205
382,2016-12-31,Bothell,0.7339449541284404
383,2017-01-31,Bothell,3.4608378870673917
384,2017-02-28,Bothell,7.3943661971831
385,2017-03-31,Bothell,-5.245901639344264
386,2017-04-30,Bothell,5.190311418685112
387,2017-05-31,Bothell,-2.960526315789469
388,2017-06-30,Bothell,6.779661016949157
389,2017-07-31,Bothell,-4.761904761904767
390,2017-08-31,Bothell,-1.6666666666666718
391,2017-09-30,Bothell,1.8644067796610209
392,2017-10-31,Bothell,3.993344425956735
393,2017-11-30,Bothell,8.800000000000008
394,2017-12-31,Bothell,-6.911764705882351
395,2018-01-31,Bothell,7.582938388625582
396,2018-02-28,Bothell,3.2305433186490484
397,2018-03-31,Bothell,-3.271692745376953
398,2018-04-30,Bothell,6.029411764705883
399,2018-05-31,Bothell,-8.46047156726768
400,2018-06-30,Bothell,2.7272727272727337
